time,Det_Voltage,TOFHGMAX,TOFHGMIN,TOFLGMAX,TOFLGMIN,TOFMGMAX,TOFMGMIN,Target_High_Gain_Max,Target_High_Gain_Min,Target_Low_Gain_Max,Target_Low_Gain_Min
2025-342T20:40:32.942,2001.4632,,,,,,,,,,
2025-342T20:40:37.942,2001.4632,,,,,,,,,,
2025-342T20:40:40.942,,535.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:40:43.942,2001.4632,,,,,,,,,,
2025-342T20:40:49.942,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:40:50.942,2001.4632,,,,,,,,,,
2025-342T20:40:55.942,2001.4632,,,,,,,,,,
2025-342T20:40:58.942,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:41:01.941,2001.4632,,,,,,,,,,
2025-342T20:41:07.942,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:41:08.941,2001.4632,,,,,,,,,,
2025-342T20:41:13.941,2001.4632,,,,,,,,,,
2025-342T20:41:16.942,,530.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:41:19.941,2001.4632,,,,,,,,,,
2025-342T20:41:25.942,,553.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:41:26.941,2001.4632,,,,,,,,,,
2025-342T20:41:31.941,2001.4632,,,,,,,,,,
2025-342T20:41:34.942,,541.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:41:37.941,2001.4632,,,,,,,,,,
2025-342T20:41:43.942,,551.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:41:44.941,2001.4632,,,,,,,,,,
2025-342T20:41:49.941,2001.4632,,,,,,,,,,
2025-342T20:41:52.942,,549.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:41:55.941,2001.4632,,,,,,,,,,
2025-342T20:42:01.942,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:42:02.941,2001.4632,,,,,,,,,,
2025-342T20:42:07.941,2001.4632,,,,,,,,,,
2025-342T20:42:10.941,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:42:13.941,2001.4632,,,,,,,,,,
2025-342T20:42:19.941,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:42:20.941,2001.4632,,,,,,,,,,
2025-342T20:42:25.941,2001.4632,,,,,,,,,,
2025-342T20:42:28.941,,530.0,498.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:42:31.941,2001.4632,,,,,,,,,,
2025-342T20:42:37.941,,534.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:42:38.941,2001.4632,,,,,,,,,,
2025-342T20:42:43.941,2001.4632,,,,,,,,,,
2025-342T20:42:46.941,,550.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:42:49.941,2001.4632,,,,,,,,,,
2025-342T20:42:55.941,,553.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:42:56.941,2001.4632,,,,,,,,,,
2025-342T20:43:01.941,2001.4632,,,,,,,,,,
2025-342T20:43:04.941,,541.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:43:07.941,2001.4632,,,,,,,,,,
2025-342T20:43:13.941,,537.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:43:14.941,2001.4632,,,,,,,,,,
2025-342T20:43:19.941,2001.4632,,,,,,,,,,
2025-342T20:43:22.941,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:43:25.941,2001.4632,,,,,,,,,,
2025-342T20:43:31.941,,541.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:43:32.941,2001.4632,,,,,,,,,,
2025-342T20:43:37.940,2001.4632,,,,,,,,,,
2025-342T20:43:40.941,,535.0,498.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:43:43.940,2001.4632,,,,,,,,,,
2025-342T20:43:49.941,,529.0,500.0,518.0,508.0,516.0,509.0,2048.0,2039.0,2067.0,2061.0
2025-342T20:43:50.940,2001.4632,,,,,,,,,,
2025-342T20:43:55.940,2001.4632,,,,,,,,,,
2025-342T20:43:58.941,,536.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:44:01.940,2001.4632,,,,,,,,,,
2025-342T20:44:07.941,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:44:08.940,2001.4632,,,,,,,,,,
2025-342T20:44:13.940,2001.4632,,,,,,,,,,
2025-342T20:44:16.941,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:44:19.940,2001.4632,,,,,,,,,,
2025-342T20:44:25.941,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:44:26.940,2001.4632,,,,,,,,,,
2025-342T20:44:31.940,2001.4632,,,,,,,,,,
2025-342T20:44:34.941,,541.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:44:37.940,2001.4632,,,,,,,,,,
2025-342T20:44:43.940,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:44:44.940,2001.4632,,,,,,,,,,
2025-342T20:44:49.940,2001.4632,,,,,,,,,,
2025-342T20:44:52.940,,535.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:44:55.940,2001.4632,,,,,,,,,,
2025-342T20:45:01.940,,552.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:45:02.940,2001.4632,,,,,,,,,,
2025-342T20:45:07.940,2001.4632,,,,,,,,,,
2025-342T20:45:10.940,,543.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:45:13.940,2001.4632,,,,,,,,,,
2025-342T20:45:19.940,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:45:20.940,2001.4632,,,,,,,,,,
2025-342T20:45:25.940,2001.4632,,,,,,,,,,
2025-342T20:45:28.940,,533.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:45:31.940,2001.4632,,,,,,,,,,
2025-342T20:45:37.940,,528.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:45:38.940,2001.4632,,,,,,,,,,
2025-342T20:45:43.940,2001.4632,,,,,,,,,,
2025-342T20:45:46.940,,543.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:45:49.940,2001.4632,,,,,,,,,,
2025-342T20:45:55.940,,528.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:45:56.940,2001.4632,,,,,,,,,,
2025-342T20:46:01.940,2001.4632,,,,,,,,,,
2025-342T20:46:04.940,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:46:07.940,2001.4632,,,,,,,,,,
2025-342T20:46:13.940,,529.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:46:14.939,2001.4632,,,,,,,,,,
2025-342T20:46:19.939,2001.4632,,,,,,,,,,
2025-342T20:46:22.940,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:46:25.939,2001.4632,,,,,,,,,,
2025-342T20:46:31.940,,544.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:46:32.939,2001.4632,,,,,,,,,,
2025-342T20:46:37.939,2001.4632,,,,,,,,,,
2025-342T20:46:40.940,,535.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:46:43.939,2001.4632,,,,,,,,,,
2025-342T20:46:49.940,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:46:50.939,2001.4632,,,,,,,,,,
2025-342T20:46:55.939,2001.4632,,,,,,,,,,
2025-342T20:46:58.940,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:47:01.939,2001.4632,,,,,,,,,,
2025-342T20:47:07.940,,527.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:47:08.939,2001.4632,,,,,,,,,,
2025-342T20:47:13.939,2001.4632,,,,,,,,,,
2025-342T20:47:16.939,,550.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:47:19.939,2001.4632,,,,,,,,,,
2025-342T20:47:25.939,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:47:26.939,2001.4632,,,,,,,,,,
2025-342T20:47:31.939,2001.4632,,,,,,,,,,
2025-342T20:47:34.939,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:47:37.939,2001.4632,,,,,,,,,,
2025-342T20:47:43.939,,540.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:47:44.939,2001.4632,,,,,,,,,,
2025-342T20:47:49.939,2001.4632,,,,,,,,,,
2025-342T20:47:52.939,,531.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:47:55.939,2001.4632,,,,,,,,,,
2025-342T20:48:01.939,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:48:02.939,2001.4632,,,,,,,,,,
2025-342T20:48:07.939,2001.4632,,,,,,,,,,
2025-342T20:48:10.939,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:48:13.939,2001.4632,,,,,,,,,,
2025-342T20:48:19.939,,570.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:48:20.939,2001.4632,,,,,,,,,,
2025-342T20:48:25.939,2001.4632,,,,,,,,,,
2025-342T20:48:28.939,,543.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:48:31.939,2001.4632,,,,,,,,,,
2025-342T20:48:37.939,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:48:38.939,2001.4632,,,,,,,,,,
2025-342T20:48:43.939,2001.4632,,,,,,,,,,
2025-342T20:48:46.939,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:48:49.938,2001.4632,,,,,,,,,,
2025-342T20:48:55.939,,536.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:48:56.938,2001.4632,,,,,,,,,,
2025-342T20:49:01.938,2001.4632,,,,,,,,,,
2025-342T20:49:04.939,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2067.0,2061.0
2025-342T20:49:07.938,2001.4632,,,,,,,,,,
2025-342T20:49:13.939,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:49:14.938,2001.4632,,,,,,,,,,
2025-342T20:49:19.938,2001.4632,,,,,,,,,,
2025-342T20:49:22.939,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-342T20:49:25.938,2001.4632,,,,,,,,,,
2025-342T20:49:31.939,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:49:32.938,2001.4632,,,,,,,,,,
2025-342T20:49:37.938,2001.4632,,,,,,,,,,
2025-342T20:49:40.939,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-342T20:49:43.938,2001.4632,,,,,,,,,,
2025-342T20:49:49.938,,536.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:49:50.938,2001.4632,,,,,,,,,,
2025-342T20:49:55.938,2001.4632,,,,,,,,,,
2025-342T20:49:58.938,,541.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:50:01.938,2001.4632,,,,,,,,,,
2025-342T20:50:07.938,,527.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:50:08.938,2001.4632,,,,,,,,,,
2025-342T20:50:13.938,2001.4632,,,,,,,,,,
2025-342T20:50:16.938,,540.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:50:19.938,2001.4632,,,,,,,,,,
2025-342T20:50:25.938,,551.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:50:26.938,2001.4632,,,,,,,,,,
2025-342T20:50:31.938,2001.4632,,,,,,,,,,
2025-342T20:50:34.938,,547.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:50:37.938,2001.4632,,,,,,,,,,
2025-342T20:50:43.938,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:50:44.938,2001.4632,,,,,,,,,,
2025-342T20:50:49.938,2001.4632,,,,,,,,,,
2025-342T20:50:52.938,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:50:55.938,2001.4632,,,,,,,,,,
2025-342T20:51:01.938,,543.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:51:02.938,2001.4632,,,,,,,,,,
2025-342T20:51:07.938,2001.4632,,,,,,,,,,
2025-342T20:51:10.938,,534.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:51:13.938,2001.4632,,,,,,,,,,
2025-342T20:51:19.938,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:51:20.937,2001.4632,,,,,,,,,,
2025-342T20:51:25.937,2001.4632,,,,,,,,,,
2025-342T20:51:28.938,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:51:31.937,2001.4632,,,,,,,,,,
2025-342T20:51:37.938,,541.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:51:38.937,2001.4632,,,,,,,,,,
2025-342T20:51:43.937,2001.4632,,,,,,,,,,
2025-342T20:51:46.938,,531.0,498.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:51:49.937,2001.4632,,,,,,,,,,
2025-342T20:51:55.938,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:51:56.937,2001.4632,,,,,,,,,,
2025-342T20:52:01.937,2001.4632,,,,,,,,,,
2025-342T20:52:04.938,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:52:07.937,2001.4632,,,,,,,,,,
2025-342T20:52:13.938,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:52:14.937,2001.4632,,,,,,,,,,
2025-342T20:52:19.937,2001.4632,,,,,,,,,,
2025-342T20:52:22.937,,540.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:52:25.937,2001.4632,,,,,,,,,,
2025-342T20:52:31.937,,568.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:52:32.937,2001.4632,,,,,,,,,,
2025-342T20:52:37.937,2001.4632,,,,,,,,,,
2025-342T20:52:40.937,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:52:43.937,2001.4632,,,,,,,,,,
2025-342T20:52:49.937,,546.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:52:50.937,2001.4632,,,,,,,,,,
2025-342T20:52:55.937,2001.4632,,,,,,,,,,
2025-342T20:52:58.937,,554.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:53:01.937,2001.4632,,,,,,,,,,
2025-342T20:53:07.937,,559.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:53:08.937,2001.4632,,,,,,,,,,
2025-342T20:53:13.937,2001.4632,,,,,,,,,,
2025-342T20:53:16.937,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:53:19.937,2001.4632,,,,,,,,,,
2025-342T20:53:25.937,,527.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:53:26.937,2001.4632,,,,,,,,,,
2025-342T20:53:31.937,2001.4632,,,,,,,,,,
2025-342T20:53:34.937,,534.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:53:37.937,2001.4632,,,,,,,,,,
2025-342T20:53:43.937,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:53:44.937,2001.4632,,,,,,,,,,
2025-342T20:53:49.937,2001.4632,,,,,,,,,,
2025-342T20:53:52.937,,544.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:53:55.936,2001.4632,,,,,,,,,,
2025-342T20:54:01.937,,535.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:54:02.936,2001.4632,,,,,,,,,,
2025-342T20:54:07.936,2001.4632,,,,,,,,,,
2025-342T20:54:10.937,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:54:13.936,2001.4632,,,,,,,,,,
2025-342T20:54:19.937,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:54:20.936,2001.4632,,,,,,,,,,
2025-342T20:54:25.936,2001.4632,,,,,,,,,,
2025-342T20:54:28.937,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:54:31.936,2001.4632,,,,,,,,,,
2025-342T20:54:37.937,,542.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:54:38.936,2001.4632,,,,,,,,,,
2025-342T20:54:43.936,2001.4632,,,,,,,,,,
2025-342T20:54:46.937,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:54:49.936,2001.4632,,,,,,,,,,
2025-342T20:54:55.936,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:54:56.936,2001.4632,,,,,,,,,,
2025-342T20:55:01.936,2001.4632,,,,,,,,,,
2025-342T20:55:04.936,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:55:07.936,2001.4632,,,,,,,,,,
2025-342T20:55:13.936,,546.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:55:14.936,2001.4632,,,,,,,,,,
2025-342T20:55:19.936,2001.4632,,,,,,,,,,
2025-342T20:55:22.936,,534.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:55:25.936,2001.4632,,,,,,,,,,
2025-342T20:55:31.936,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:55:32.936,2001.4632,,,,,,,,,,
2025-342T20:55:37.936,2001.4632,,,,,,,,,,
2025-342T20:55:40.936,,664.0,500.0,518.0,509.0,517.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:55:43.936,2001.4632,,,,,,,,,,
2025-342T20:55:49.936,,536.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:55:50.936,2001.4632,,,,,,,,,,
2025-342T20:55:55.936,2001.4632,,,,,,,,,,
2025-342T20:55:58.936,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:56:01.936,2001.4632,,,,,,,,,,
2025-342T20:56:07.936,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:56:08.936,2001.4632,,,,,,,,,,
2025-342T20:56:13.936,2001.4632,,,,,,,,,,
2025-342T20:56:16.936,,536.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:56:19.936,2001.4632,,,,,,,,,,
2025-342T20:56:25.936,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:56:26.936,2001.4632,,,,,,,,,,
2025-342T20:56:31.935,2001.4632,,,,,,,,,,
2025-342T20:56:34.936,,525.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:56:37.935,2001.4632,,,,,,,,,,
2025-342T20:56:43.936,,534.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:56:44.935,2001.4632,,,,,,,,,,
2025-342T20:56:49.935,2001.4632,,,,,,,,,,
2025-342T20:56:52.936,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:56:55.935,2001.4632,,,,,,,,,,
2025-342T20:57:01.936,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:57:02.935,2001.4632,,,,,,,,,,
2025-342T20:57:07.935,2001.4632,,,,,,,,,,
2025-342T20:57:10.936,,539.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:57:13.935,2001.4632,,,,,,,,,,
2025-342T20:57:19.936,,585.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:57:20.935,2001.4632,,,,,,,,,,
2025-342T20:57:25.935,2001.4632,,,,,,,,,,
2025-342T20:57:28.935,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:57:31.935,2001.4632,,,,,,,,,,
2025-342T20:57:37.935,,534.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:57:38.935,2001.4632,,,,,,,,,,
2025-342T20:57:43.935,2001.4632,,,,,,,,,,
2025-342T20:57:46.935,,528.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:57:49.935,2001.4632,,,,,,,,,,
2025-342T20:57:55.935,,552.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:57:56.935,2001.4632,,,,,,,,,,
2025-342T20:58:01.935,2001.4632,,,,,,,,,,
2025-342T20:58:04.935,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:58:07.935,2001.4632,,,,,,,,,,
2025-342T20:58:13.935,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:58:14.935,2001.4632,,,,,,,,,,
2025-342T20:58:19.935,2001.4632,,,,,,,,,,
2025-342T20:58:22.935,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:58:25.935,2001.4632,,,,,,,,,,
2025-342T20:58:31.935,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:58:32.935,2001.4632,,,,,,,,,,
2025-342T20:58:37.935,2001.4632,,,,,,,,,,
2025-342T20:58:40.935,,546.0,500.0,518.0,508.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:58:43.935,2001.4632,,,,,,,,,,
2025-342T20:58:49.935,,529.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:58:50.935,2001.4632,,,,,,,,,,
2025-342T20:58:55.935,2001.4632,,,,,,,,,,
2025-342T20:58:58.935,,548.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:59:01.935,2001.4632,,,,,,,,,,
2025-342T20:59:07.935,,537.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:59:08.934,2001.4632,,,,,,,,,,
2025-342T20:59:13.934,2001.4632,,,,,,,,,,
2025-342T20:59:16.935,,534.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:59:19.934,2001.4632,,,,,,,,,,
2025-342T20:59:25.935,,534.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:59:26.934,2001.4632,,,,,,,,,,
2025-342T20:59:31.934,2001.4632,,,,,,,,,,
2025-342T20:59:34.935,,573.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T20:59:37.934,2001.4632,,,,,,,,,,
2025-342T20:59:43.935,,554.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:59:44.934,2001.4632,,,,,,,,,,
2025-342T20:59:49.934,2001.4632,,,,,,,,,,
2025-342T20:59:52.935,,554.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T20:59:55.934,2001.4632,,,,,,,,,,
2025-342T21:00:01.934,,534.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T21:00:02.934,2001.4632,,,,,,,,,,
2025-342T21:00:07.934,2001.4632,,,,,,,,,,
2025-342T21:00:10.934,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T21:00:13.934,2001.4632,,,,,,,,,,
2025-342T21:00:19.934,,553.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T21:00:20.934,2001.4632,,,,,,,,,,
2025-342T21:00:25.934,2001.4632,,,,,,,,,,
2025-342T21:00:28.934,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T21:00:31.934,2001.4632,,,,,,,,,,
2025-342T21:00:37.934,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T21:00:38.934,2001.4632,,,,,,,,,,
2025-342T21:00:43.934,2001.4632,,,,,,,,,,
2025-342T21:00:46.934,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T21:00:49.934,2001.4632,,,,,,,,,,
2025-342T21:00:55.934,,534.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T21:00:56.934,2001.4632,,,,,,,,,,
2025-342T21:01:01.934,2001.4632,,,,,,,,,,
