time,Det_Voltage,TOFHGMAX,TOFHGMIN,TOFLGMAX,TOFLGMIN,TOFMGMAX,TOFMGMIN,Target_High_Gain_Max,Target_High_Gain_Min,Target_Low_Gain_Max,Target_Low_Gain_Min
2025-343T01:58:25.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T01:58:28.914,0.0,,,,,,,,,,
2025-343T01:58:34.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T01:58:35.914,0.0,,,,,,,,,,
2025-343T01:58:40.914,0.0,,,,,,,,,,
2025-343T01:58:43.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T01:58:46.914,0.0,,,,,,,,,,
2025-343T01:58:52.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T01:58:53.914,0.0,,,,,,,,,,
2025-343T01:58:58.914,0.0,,,,,,,,,,
2025-343T01:59:01.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T01:59:04.914,0.0,,,,,,,,,,
2025-343T01:59:10.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T01:59:11.914,0.0,,,,,,,,,,
2025-343T01:59:16.914,0.0,,,,,,,,,,
2025-343T01:59:19.914,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T01:59:22.914,0.0,,,,,,,,,,
2025-343T01:59:28.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T01:59:29.914,0.0,,,,,,,,,,
2025-343T01:59:34.914,0.0,,,,,,,,,,
2025-343T01:59:37.914,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T01:59:40.913,0.0,,,,,,,,,,
2025-343T01:59:46.913,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T01:59:47.913,0.0,,,,,,,,,,
2025-343T01:59:52.913,0.0,,,,,,,,,,
2025-343T01:59:55.913,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T01:59:58.913,0.0,,,,,,,,,,
2025-343T02:00:04.913,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2025.0,2066.0,2061.0
2025-343T02:00:05.913,0.0,,,,,,,,,,
2025-343T02:00:10.913,0.0,,,,,,,,,,
2025-343T02:00:13.913,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:00:16.913,0.0,,,,,,,,,,
2025-343T02:00:22.913,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:00:23.913,0.0,,,,,,,,,,
2025-343T02:00:28.913,0.0,,,,,,,,,,
2025-343T02:00:31.913,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2061.0
2025-343T02:00:34.913,0.0,,,,,,,,,,
2025-343T02:00:40.913,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:00:41.913,0.0,,,,,,,,,,
2025-343T02:00:46.913,0.0,,,,,,,,,,
2025-343T02:00:49.913,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:00:52.913,0.0,,,,,,,,,,
2025-343T02:00:58.913,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:00:59.913,0.0,,,,,,,,,,
2025-343T02:01:04.913,0.0,,,,,,,,,,
2025-343T02:01:07.913,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:01:10.912,0.0,,,,,,,,,,
2025-343T02:01:16.912,,418.0,73.0,858.0,515.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:01:17.912,0.0,,,,,,,,,,
2025-343T02:01:22.912,0.0,,,,,,,,,,
2025-343T02:01:25.912,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2035.0,2066.0,2060.0
2025-343T02:01:28.912,0.0,,,,,,,,,,
2025-343T02:01:34.912,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:01:35.912,0.0,,,,,,,,,,
2025-343T02:01:40.912,0.0,,,,,,,,,,
2025-343T02:01:43.912,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:01:46.912,0.0,,,,,,,,,,
2025-343T02:01:52.912,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:01:53.912,0.0,,,,,,,,,,
2025-343T02:01:58.912,0.0,,,,,,,,,,
2025-343T02:02:01.912,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:02:04.912,0.0,,,,,,,,,,
2025-343T02:02:10.912,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:02:11.912,0.0,,,,,,,,,,
2025-343T02:02:16.912,0.0,,,,,,,,,,
2025-343T02:02:19.912,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:02:22.912,0.0,,,,,,,,,,
2025-343T02:02:28.912,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:02:29.912,0.0,,,,,,,,,,
2025-343T02:02:34.911,0.0,,,,,,,,,,
2025-343T02:02:37.912,,418.0,73.0,858.0,602.0,478.0,272.0,2061.0,2035.0,2066.0,2060.0
2025-343T02:02:40.911,0.0,,,,,,,,,,
2025-343T02:02:46.911,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:02:47.911,0.0,,,,,,,,,,
2025-343T02:02:52.911,0.0,,,,,,,,,,
2025-343T02:02:55.911,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:02:58.911,0.0,,,,,,,,,,
2025-343T02:03:04.911,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:03:05.911,0.0,,,,,,,,,,
2025-343T02:03:10.911,0.0,,,,,,,,,,
2025-343T02:03:13.911,,418.0,73.0,858.0,515.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:03:16.911,0.0,,,,,,,,,,
2025-343T02:03:22.911,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:03:23.911,0.0,,,,,,,,,,
2025-343T02:03:28.911,0.0,,,,,,,,,,
2025-343T02:03:31.911,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:03:34.911,0.0,,,,,,,,,,
2025-343T02:03:40.911,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2060.0
2025-343T02:03:41.911,0.0,,,,,,,,,,
2025-343T02:03:46.911,0.0,,,,,,,,,,
2025-343T02:03:49.911,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:03:52.911,0.0,,,,,,,,,,
2025-343T02:03:58.911,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:03:59.910,0.0,,,,,,,,,,
2025-343T02:04:04.910,0.0,,,,,,,,,,
2025-343T02:04:07.910,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:04:10.910,0.0,,,,,,,,,,
2025-343T02:04:16.910,,418.0,73.0,651.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:04:17.910,0.0,,,,,,,,,,
2025-343T02:04:22.910,0.0,,,,,,,,,,
2025-343T02:04:25.910,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:04:28.910,0.0,,,,,,,,,,
2025-343T02:04:34.910,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:04:35.910,0.0,,,,,,,,,,
2025-343T02:04:40.910,0.0,,,,,,,,,,
2025-343T02:04:43.910,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:04:46.910,0.0,,,,,,,,,,
2025-343T02:04:52.910,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:04:53.910,0.0,,,,,,,,,,
2025-343T02:04:58.910,0.0,,,,,,,,,,
2025-343T02:05:01.910,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2061.0
2025-343T02:05:04.910,0.0,,,,,,,,,,
2025-343T02:05:10.910,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:05:11.910,0.0,,,,,,,,,,
2025-343T02:05:16.910,0.0,,,,,,,,,,
2025-343T02:05:19.910,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:05:22.909,0.0,,,,,,,,,,
2025-343T02:05:28.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:05:29.909,0.0,,,,,,,,,,
2025-343T02:05:34.909,0.0,,,,,,,,,,
2025-343T02:05:37.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:05:40.909,0.0,,,,,,,,,,
2025-343T02:05:46.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:05:47.909,0.0,,,,,,,,,,
2025-343T02:05:52.909,0.0,,,,,,,,,,
2025-343T02:05:55.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:05:58.909,0.0,,,,,,,,,,
2025-343T02:06:04.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:06:05.909,0.0,,,,,,,,,,
2025-343T02:06:10.909,0.0,,,,,,,,,,
2025-343T02:06:13.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:06:16.909,0.0,,,,,,,,,,
2025-343T02:06:22.909,,418.0,73.0,858.0,515.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:06:23.909,0.0,,,,,,,,,,
2025-343T02:06:28.909,0.0,,,,,,,,,,
2025-343T02:06:31.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:06:34.909,0.0,,,,,,,,,,
2025-343T02:06:40.909,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:06:41.909,0.0,,,,,,,,,,
2025-343T02:06:46.908,0.0,,,,,,,,,,
2025-343T02:06:49.909,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:06:52.908,0.0,,,,,,,,,,
2025-343T02:06:58.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:06:59.908,0.0,,,,,,,,,,
2025-343T02:07:04.908,0.0,,,,,,,,,,
2025-343T02:07:07.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:07:10.908,0.0,,,,,,,,,,
2025-343T02:07:16.908,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:07:17.908,0.0,,,,,,,,,,
2025-343T02:07:22.908,0.0,,,,,,,,,,
2025-343T02:07:25.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:07:28.908,0.0,,,,,,,,,,
2025-343T02:07:34.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:07:35.908,0.0,,,,,,,,,,
2025-343T02:07:40.908,0.0,,,,,,,,,,
2025-343T02:07:43.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:07:46.908,0.0,,,,,,,,,,
2025-343T02:07:52.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:07:53.908,0.0,,,,,,,,,,
2025-343T02:07:58.908,0.0,,,,,,,,,,
2025-343T02:08:01.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:08:04.908,0.0,,,,,,,,,,
2025-343T02:08:10.908,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:08:11.907,0.0,,,,,,,,,,
2025-343T02:08:16.907,0.0,,,,,,,,,,
2025-343T02:08:19.907,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2060.0
2025-343T02:08:22.907,0.0,,,,,,,,,,
2025-343T02:08:28.907,,418.0,73.0,858.0,515.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:08:29.907,0.0,,,,,,,,,,
2025-343T02:08:34.907,0.0,,,,,,,,,,
2025-343T02:08:37.907,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:08:40.907,0.0,,,,,,,,,,
2025-343T02:08:46.907,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:08:47.907,0.0,,,,,,,,,,
2025-343T02:08:52.907,0.0,,,,,,,,,,
2025-343T02:08:55.907,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:08:58.907,0.0,,,,,,,,,,
2025-343T02:09:04.907,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:09:05.907,0.0,,,,,,,,,,
2025-343T02:09:10.907,0.0,,,,,,,,,,
2025-343T02:09:13.907,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:09:16.907,0.0,,,,,,,,,,
2025-343T02:09:22.907,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:09:23.907,0.0,,,,,,,,,,
2025-343T02:09:28.906,0.0,,,,,,,,,,
2025-343T02:09:31.907,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:09:34.906,0.0,,,,,,,,,,
2025-343T02:09:40.906,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:09:41.906,0.0,,,,,,,,,,
2025-343T02:09:46.906,0.0,,,,,,,,,,
2025-343T02:09:49.906,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:09:52.906,0.0,,,,,,,,,,
2025-343T02:09:58.906,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:09:59.906,0.0,,,,,,,,,,
2025-343T02:10:04.906,0.0,,,,,,,,,,
2025-343T02:10:07.906,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2024.0,2066.0,2060.0
2025-343T02:10:10.906,0.0,,,,,,,,,,
2025-343T02:10:16.906,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:10:17.906,0.0,,,,,,,,,,
2025-343T02:10:22.906,0.0,,,,,,,,,,
2025-343T02:10:25.906,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:10:28.906,0.0,,,,,,,,,,
2025-343T02:10:34.906,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2061.0
2025-343T02:10:35.906,0.0,,,,,,,,,,
2025-343T02:10:40.906,0.0,,,,,,,,,,
2025-343T02:10:43.906,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:10:46.906,0.0,,,,,,,,,,
2025-343T02:10:52.906,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:10:53.905,0.0,,,,,,,,,,
2025-343T02:10:58.905,0.0,,,,,,,,,,
2025-343T02:11:01.905,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:11:04.905,0.0,,,,,,,,,,
2025-343T02:11:10.905,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:11:11.905,0.0,,,,,,,,,,
2025-343T02:11:16.905,0.0,,,,,,,,,,
2025-343T02:11:19.905,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:11:22.905,0.0,,,,,,,,,,
2025-343T02:11:28.905,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:11:29.905,0.0,,,,,,,,,,
2025-343T02:11:34.905,0.0,,,,,,,,,,
2025-343T02:11:37.905,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:11:40.905,0.0,,,,,,,,,,
2025-343T02:11:46.905,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2061.0
2025-343T02:11:47.905,0.0,,,,,,,,,,
2025-343T02:11:52.905,0.0,,,,,,,,,,
2025-343T02:11:55.905,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:11:58.905,0.0,,,,,,,,,,
2025-343T02:12:04.905,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:12:05.905,0.0,,,,,,,,,,
2025-343T02:12:10.904,0.0,,,,,,,,,,
2025-343T02:12:13.905,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:12:16.904,0.0,,,,,,,,,,
2025-343T02:12:22.904,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:12:23.904,0.0,,,,,,,,,,
2025-343T02:12:28.904,0.0,,,,,,,,,,
2025-343T02:12:31.904,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2060.0
2025-343T02:12:34.904,0.0,,,,,,,,,,
2025-343T02:12:40.904,,418.0,73.0,858.0,602.0,478.0,272.0,2062.0,2037.0,2066.0,2060.0
2025-343T02:12:41.904,0.0,,,,,,,,,,
2025-343T02:12:46.904,0.0,,,,,,,,,,
2025-343T02:12:49.904,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:12:52.904,0.0,,,,,,,,,,
2025-343T02:12:58.904,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:12:59.904,0.0,,,,,,,,,,
2025-343T02:13:04.904,0.0,,,,,,,,,,
2025-343T02:13:07.904,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:13:10.904,0.0,,,,,,,,,,
2025-343T02:13:16.904,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:13:17.904,0.0,,,,,,,,,,
2025-343T02:13:22.904,0.0,,,,,,,,,,
2025-343T02:13:25.904,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:13:28.904,0.0,,,,,,,,,,
2025-343T02:13:34.904,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:13:35.903,0.0,,,,,,,,,,
2025-343T02:13:40.903,0.0,,,,,,,,,,
2025-343T02:13:43.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:13:46.903,0.0,,,,,,,,,,
2025-343T02:13:52.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:13:53.903,0.0,,,,,,,,,,
2025-343T02:13:58.903,0.0,,,,,,,,,,
2025-343T02:14:01.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:14:04.903,0.0,,,,,,,,,,
2025-343T02:14:10.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:14:11.903,0.0,,,,,,,,,,
2025-343T02:14:16.903,0.0,,,,,,,,,,
2025-343T02:14:19.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:14:22.903,0.0,,,,,,,,,,
2025-343T02:14:28.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:14:29.903,0.0,,,,,,,,,,
2025-343T02:14:34.903,0.0,,,,,,,,,,
2025-343T02:14:37.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:14:40.903,0.0,,,,,,,,,,
2025-343T02:14:46.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:14:47.903,0.0,,,,,,,,,,
2025-343T02:14:52.902,0.0,,,,,,,,,,
2025-343T02:14:55.903,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:14:58.902,0.0,,,,,,,,,,
2025-343T02:15:04.902,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:15:05.902,0.0,,,,,,,,,,
2025-343T02:15:10.902,0.0,,,,,,,,,,
2025-343T02:15:13.902,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:15:16.902,0.0,,,,,,,,,,
2025-343T02:15:22.902,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:15:23.902,0.0,,,,,,,,,,
2025-343T02:15:28.902,0.0,,,,,,,,,,
2025-343T02:15:31.902,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:15:34.902,0.0,,,,,,,,,,
2025-343T02:15:40.902,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:15:41.902,0.0,,,,,,,,,,
2025-343T02:15:46.902,0.0,,,,,,,,,,
2025-343T02:15:49.902,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:15:52.902,0.0,,,,,,,,,,
2025-343T02:15:58.902,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:15:59.902,0.0,,,,,,,,,,
2025-343T02:16:04.902,0.0,,,,,,,,,,
2025-343T02:16:07.902,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2037.0,2066.0,2061.0
2025-343T02:16:10.901,0.0,,,,,,,,,,
2025-343T02:16:16.902,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:16:17.901,0.0,,,,,,,,,,
2025-343T02:16:22.901,0.0,,,,,,,,,,
2025-343T02:16:25.901,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:16:28.901,0.0,,,,,,,,,,
2025-343T02:16:34.901,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2036.0,2066.0,2061.0
2025-343T02:16:35.901,0.0,,,,,,,,,,
2025-343T02:16:40.901,0.0,,,,,,,,,,
2025-343T02:16:43.901,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:16:46.901,0.0,,,,,,,,,,
2025-343T02:16:52.901,,418.0,73.0,858.0,602.0,478.0,272.0,2051.0,2035.0,2066.0,2060.0
2025-343T02:16:53.901,0.0,,,,,,,,,,
2025-343T02:16:58.901,0.0,,,,,,,,,,
2025-343T02:17:01.901,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:17:04.901,0.0,,,,,,,,,,
2025-343T02:17:10.901,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2036.0,2066.0,2060.0
2025-343T02:17:11.901,0.0,,,,,,,,,,
2025-343T02:17:16.901,0.0,,,,,,,,,,
2025-343T02:17:19.901,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:17:22.901,0.0,,,,,,,,,,
2025-343T02:17:28.901,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2036.0,2066.0,2060.0
2025-343T02:17:29.900,0.0,,,,,,,,,,
2025-343T02:17:34.900,0.0,,,,,,,,,,
2025-343T02:17:37.900,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:17:40.900,0.0,,,,,,,,,,
2025-343T02:17:46.900,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:17:47.900,0.0,,,,,,,,,,
2025-343T02:17:52.900,0.0,,,,,,,,,,
2025-343T02:17:55.900,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:17:58.900,0.0,,,,,,,,,,
2025-343T02:18:04.900,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:18:05.900,0.0,,,,,,,,,,
2025-343T02:18:10.900,0.0,,,,,,,,,,
2025-343T02:18:13.900,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2034.0,2066.0,2060.0
2025-343T02:18:16.900,0.0,,,,,,,,,,
2025-343T02:18:22.900,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:18:23.900,0.0,,,,,,,,,,
2025-343T02:18:28.900,0.0,,,,,,,,,,
2025-343T02:18:31.900,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2034.0,2066.0,2060.0
2025-343T02:18:34.900,0.0,,,,,,,,,,
2025-343T02:18:40.900,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:18:41.900,0.0,,,,,,,,,,
2025-343T02:18:46.899,0.0,,,,,,,,,,
2025-343T02:18:49.900,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,484.0,2098.0,2051.0
2025-343T02:18:52.899,0.0,,,,,,,,,,
2025-343T02:18:58.899,,418.0,73.0,651.0,602.0,478.0,272.0,2051.0,2036.0,2066.0,2061.0
2025-343T02:18:59.899,0.0,,,,,,,,,,
2025-343T02:19:04.899,0.0,,,,,,,,,,
2025-343T02:19:07.899,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:19:10.899,0.0,,,,,,,,,,
2025-343T02:19:16.899,,418.0,73.0,858.0,602.0,478.0,272.0,2055.0,2036.0,2066.0,2060.0
2025-343T02:19:17.899,0.0,,,,,,,,,,
2025-343T02:19:22.899,0.0,,,,,,,,,,
2025-343T02:19:25.899,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:19:28.899,0.0,,,,,,,,,,
