Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8551988,20231215195839.563000000,20231215125839.563000000,1702670319563,1.139730E+4,6.142441E-18,1.813790E-16,5.710652E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8551989,20231215195851.788999999,20231215125851.788999999,1702670331789,8.105160E+3,3.511277E-17,5.243610E-16,1.021081E-7,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8551992,20231215195858.998999999,20231215125858.998999999,1702670338999,1.266500E+4,1.110053E-17,4.052120E-16,6.955899E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8551996,20231215195901.881999999,20231215125901.881999999,1702670341882,1.974660E+4,3.993608E-18,3.541890E-16,4.947211E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552000,20231215195912.800999999,20231215125912.800999999,1702670352801,1.304160E+4,2.370647E-17,9.176070E-16,8.957654E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552002,20231215195926.043999999,20231215125926.043999999,1702670366044,9.036320E+3,1.432071E-17,2.661190E-16,7.572283E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552003,20231215195930.483000000,20231215125930.483000000,1702670370483,1.090760E+4,9.031463E-17,2.445370E-15,1.399023E-7,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552006,20231215195936.870000000,20231215125936.870000000,1702670376870,1.054790E+4,8.701573E-18,2.203220E-16,6.413640E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552011,20231215195949.566000000,20231215125949.566000000,1702670389566,1.371480E+4,8.026524E-18,3.433930E-16,6.243304E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552012,20231215195951.233000000,20231215125951.233000000,1702670391233,8.271450E+3,2.694021E-17,4.192270E-16,9.347718E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552014,20231215195955.212999999,20231215125955.212999999,1702670395213,1.851960E+4,3.249642E-18,2.532200E-16,4.618672E-8,2.200754E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552016,20231215200001.035999999,20231215130001.035999999,1702670401036,1.358390E+4,2.311526E-17,9.712230E-16,8.882562E-8,2.195833E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552025,20231215200028.543000000,20231215130028.543000000,1702670428543,1.577830E+4,4.647924E-18,2.631870E-16,5.203853E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552028,20231215200029.746000000,20231215130029.746000000,1702670429746,1.887510E+4,2.641470E-18,2.140470E-16,4.310429E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552029,20231215200031.134000000,20231215130031.134000000,1702670431134,1.066450E+4,3.891846E-17,1.006750E-15,1.056713E-7,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552030,20231215200036.873999999,20231215130036.873999999,1702670436874,1.473030E+4,4.926122E-18,2.432520E-16,5.305672E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552031,20231215200039.750000000,20231215130039.750000000,1702670439750,1.355540E+4,3.393846E-18,1.418410E-16,4.686004E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552033,20231215200046.231000000,20231215130046.231000000,1702670446231,1.234730E+4,1.221159E-17,4.234490E-16,7.180633E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552036,20231215200052.145999999,20231215130052.145999999,1702670452146,1.272880E+4,5.177783E-18,1.909180E-16,5.394526E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552042,20231215200102.709000000,20231215130102.709000000,1702670462709,8.742990E+3,7.696203E-18,1.337330E-16,6.156457E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552046,20231215200114.933999999,20231215130114.933999999,1702670474934,9.220590E+3,9.601921E-18,1.857820E-16,6.627626E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552051,20231215200127.151000000,20231215130127.151000000,1702670487151,1.035400E+4,1.118037E-17,2.726200E-16,6.972536E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552056,20231215200140.850000000,20231215130140.850000000,1702670500850,1.366960E+4,8.091269E-18,3.438850E-16,6.260046E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552057,20231215200151.782000000,20231215130151.782000000,1702670511782,1.512180E+4,1.161843E-17,6.046200E-16,7.062435E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552060,20231215200208.442000000,20231215130208.442000000,1702670528442,2.195800E+4,1.756585E-18,1.926370E-16,3.762372E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552063,20231215200231.311999999,20231215130231.311999999,1702670551312,1.586780E+4,4.186623E-18,2.396290E-16,5.025662E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552064,20231215200234.932999999,20231215130234.932999999,1702670554933,1.299860E+4,7.621899E-18,2.927510E-16,6.136580E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552065,20231215200235.398000000,20231215130235.398000000,1702670555398,2.911470E+4,1.448587E-17,2.791330E-15,7.601282E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552066,20231215200236.597000000,20231215130236.597000000,1702670556597,1.572980E+4,5.938634E-18,3.340220E-16,5.646780E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552067,20231215200239.091000000,20231215130239.091000000,1702670559091,1.326540E+4,6.288569E-18,2.515560E-16,5.755582E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552068,20231215200239.183999999,20231215130239.183999999,1702670559184,8.148040E+3,1.438810E-17,2.171460E-16,7.584142E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552069,20231215200240.390999999,20231215130240.390999999,1702670560391,1.567360E+4,2.330888E-17,1.301670E-15,8.907293E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552070,20231215200240.947999999,20231215130240.947999999,1702670560948,1.257610E+4,2.458405E-17,8.838680E-16,9.066850E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552074,20231215200303.640000000,20231215130303.640000000,1702670583640,8.325420E+3,9.368106E-18,1.477720E-16,6.573388E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552083,20231215200405.206000000,20231215130405.206000000,1702670645206,8.110330E+3,1.557934E-17,2.329530E-16,7.787924E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552085,20231215200409.743000000,20231215130409.743000000,1702670649743,1.639090E+4,2.511989E-18,1.535000E-16,4.238816E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552087,20231215200415.486999999,20231215130415.486999999,1702670655487,2.061160E+4,3.339363E-18,3.226800E-16,4.660794E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552088,20231215200419.464000000,20231215130419.464000000,1702670659464,1.316130E+4,7.390816E-17,2.911890E-15,1.308588E-7,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552089,20231215200420.765000000,20231215130420.765000000,1702670660765,4.144420E+4,2.606405E-18,1.018250E-15,4.291271E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552091,20231215200423.533999999,20231215130423.533999999,1702670663534,8.459200E+3,6.559304E-18,1.068180E-16,5.837021E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552094,20231215200428.077000000,20231215130428.077000000,1702670668077,1.299010E+4,4.910321E-18,1.889890E-16,5.299993E-8,2.192143E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552095,20231215200430.859000000,20231215130430.859000000,1702670670859,9.359350E+3,1.401014E-17,2.799210E-16,7.517143E-8,2.192143E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552098,20231215200433.631000000,20231215130433.631000000,1702670673631,1.786750E+4,4.108358E-18,2.983190E-16,4.994148E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552100,20231215200434.746999999,20231215130434.746999999,1702670674747,1.238650E+4,5.619557E-18,1.961030E-16,5.543780E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552102,20231215200444.091999999,20231215130444.091999999,1702670684092,1.570100E+4,2.291730E-17,1.285000E-15,8.857133E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552103,20231215200445.117000000,20231215130445.117000000,1702670685117,8.926870E+3,2.153110E-17,3.902560E-16,8.674824E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552104,20231215200448.162999999,20231215130448.162999999,1702670688163,1.936160E+4,1.904443E-18,1.624720E-16,3.865105E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552105,20231215200449.739999999,20231215130449.739999999,1702670689740,1.664420E+4,1.093611E-17,6.894720E-16,6.921383E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552112,20231215200501.413999999,20231215130501.413999999,1702670701414,1.043700E+4,1.568557E-17,3.888480E-16,7.805586E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552117,20231215200511.773999999,20231215130511.773999999,1702670711774,9.549300E+3,1.066737E-17,2.213750E-16,6.864219E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552120,20231215200524.555999999,20231215130524.555999999,1702670724556,1.139830E+4,3.167257E-17,9.364650E-16,9.865818E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552122,20231215200527.057000000,20231215130527.057000000,1702670727057,1.431530E+4,8.681615E-18,4.048830E-16,6.408733E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552126,20231215200539.839999999,20231215130539.839999999,1702670739840,2.031530E+4,2.030126E-18,1.905700E-16,3.948326E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552129,20231215200552.253000000,20231215130552.253000000,1702670752253,9.488630E+3,2.295253E-17,4.702900E-16,8.861669E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552137,20231215200618.648999999,20231215130618.648999999,1702670778649,9.464260E+3,1.609841E-17,3.277920E-16,7.873472E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552149,20231215200645.501999999,20231215130645.501999999,1702670805502,1.040310E+4,2.776426E-17,6.834340E-16,9.442073E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552151,20231215200646.751000000,20231215130646.751000000,1702670806751,1.755880E+4,3.543629E-18,2.484980E-16,4.753951E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552155,20231215200653.699999999,20231215130653.699999999,1702670813700,9.601380E+3,1.916611E-17,4.016460E-16,8.344814E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552156,20231215200656.932000000,20231215130656.932000000,1702670816932,8.351690E+3,1.161453E-17,1.843650E-16,7.061644E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552159,20231215200709.100000000,20231215130709.100000000,1702670829100,1.258580E+4,1.287333E-17,4.635480E-16,7.308063E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552160,20231215200711.435999999,20231215130711.435999999,1702670831436,1.286670E+4,3.312673E-18,1.246680E-16,4.648343E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552161,20231215200723.692000000,20231215130723.692000000,1702670843692,1.565300E+4,3.347858E-18,1.864680E-16,4.664743E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552166,20231215200744.952999999,20231215130744.952999999,1702670864953,1.167880E+4,7.126352E-18,2.209560E-16,6.000597E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552168,20231215200745.498000000,20231215130745.498000000,1702670865498,9.690580E+3,3.062593E-17,6.537790E-16,9.755924E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552169,20231215200747.300999999,20231215130747.300999999,1702670867301,1.719360E+4,2.966124E-18,1.994380E-16,4.480245E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552170,20231215200747.479999999,20231215130747.479999999,1702670867480,1.178950E+4,7.558360E-18,2.389480E-16,6.119480E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552174,20231215200757.932999999,20231215130757.932999999,1702670877933,1.044090E+4,2.133176E-17,5.289170E-16,8.647971E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552178,20231215200810.546000000,20231215130810.546000000,1702670890546,3.708620E+4,2.699929E-18,8.441490E-16,4.341996E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552186,20231215200836.584000000,20231215130836.584000000,1702670916584,1.818560E+4,5.088880E-18,3.830060E-16,5.363473E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552188,20231215200900.277999999,20231215130900.277999999,1702670940278,1.142040E+4,6.856045E-18,2.035000E-16,5.923748E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552195,20231215200916.581000000,20231215130916.581000000,1702670956581,8.394360E+3,1.322949E-17,2.120330E-16,7.374848E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552199,20231215200925.496999999,20231215130925.496999999,1702670965497,1.750340E+4,3.161911E-18,2.203330E-16,4.576729E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552201,20231215200927.841999999,20231215130927.841999999,1702670967842,8.589670E+3,6.358842E-17,1.066530E-15,1.244604E-7,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552202,20231215200928.378000000,20231215130928.378000000,1702670968378,1.268050E+4,6.923802E-18,2.530810E-16,5.943198E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552204,20231215200934.594999999,20231215130934.594999999,1702670974595,1.685840E+4,3.255589E-18,2.105670E-16,4.621488E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552205,20231215200935.233000000,20231215130935.233000000,1702670975233,8.465550E+3,1.010128E-17,1.647460E-16,6.740583E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552207,20231215200949.822000000,20231215130949.822000000,1702670989822,1.666380E+4,2.477868E-18,1.563240E-16,4.219536E-8,2.200754E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552218,20231215201025.311999999,20231215131025.311999999,1702671025312,1.816630E+4,1.639424E-18,1.229890E-16,3.676792E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552220,20231215201032.973999999,20231215131032.973999999,1702671032974,1.328860E+4,4.039851E-18,1.622590E-16,4.966233E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552221,20231215201033.334999999,20231215131033.334999999,1702671033335,9.514500E+3,1.431703E-17,2.947880E-16,7.571634E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552222,20231215201035.503000000,20231215131035.503000000,1702671035503,1.016580E+4,6.212948E-18,1.460380E-16,5.732419E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552225,20231215201050.714999999,20231215131050.714999999,1702671050715,2.631470E+4,1.552573E-18,2.445310E-16,3.610683E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552227,20231215201053.697000000,20231215131053.697000000,1702671053697,9.511750E+3,1.272779E-17,2.619140E-16,7.280417E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552228,20231215201101.354000000,20231215131101.354000000,1702671061354,8.917590E+3,2.072502E-17,3.750750E-16,8.565190E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552231,20231215201104.412000000,20231215131104.412000000,1702671064412,9.276560E+3,3.721513E-17,7.288220E-16,1.041067E-7,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552234,20231215201118.831000000,20231215131118.831000000,1702671078831,9.428050E+3,9.420887E-18,1.905740E-16,6.585710E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552235,20231215201124.871000000,20231215131124.871000000,1702671084871,1.209140E+4,4.985691E-18,1.657920E-16,5.326972E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552236,20231215201132.064999999,20231215131132.064999999,1702671092065,1.032360E+4,1.589011E-17,3.854050E-16,7.839367E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552238,20231215201134.233000000,20231215131134.233000000,1702671094233,2.128250E+4,2.219631E-18,2.286710E-16,4.067544E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552239,20231215201139.830000000,20231215131139.830000000,1702671099830,8.303670E+3,1.300999E-17,2.041480E-16,7.333832E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",4," Iron "
8552242,20231215201158.731000000,20231215131158.731000000,1702671118731,1.159430E+4,7.219217E-18,2.206080E-16,6.026549E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552244,20231215201201.351999999,20231215131201.351999999,1702671121352,1.342250E+4,8.564696E-18,3.509650E-16,6.379833E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552247,20231215201203.243000000,20231215131203.243000000,1702671123243,1.503990E+4,3.375436E-18,1.736620E-16,4.677516E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552253,20231215201210.908000000,20231215131210.908000000,1702671130908,9.384300E+3,6.696036E-18,1.341240E-16,5.877301E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",3," Iron "
8552263,20231215201239.371999999,20231215131239.371999999,1702671159372,8.458830E+3,1.165092E-17,1.896120E-16,7.069012E-8,2.198294E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552267,20231215201247.387000000,20231215131247.387000000,1702671167387,1.184760E+4,5.557624E-18,1.773340E-16,5.523339E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552269,20231215201250.807000000,20231215131250.807000000,1702671170807,1.126990E+4,6.426181E-18,1.855390E-16,5.797263E-8,2.199524E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552270,20231215201253.425000000,20231215131253.425000000,1702671173425,1.294700E+4,7.178919E-18,2.738580E-16,6.015314E-8,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552272,20231215201255.044999999,20231215131255.044999999,1702671175045,8.775870E+3,6.398686E-17,1.121500E-15,1.247198E-7,2.197063E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552275,20231215201259.907000000,20231215131259.907000000,1702671179907,1.005430E+4,1.902357E-17,4.369130E-16,8.324075E-8,2.200754E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552276,20231215201302.231999999,20231215131302.231999999,1702671182232,1.488600E+4,7.145036E-18,3.597160E-16,6.005836E-8,2.200754E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
8552277,20231215201302.336000000,20231215131302.336000000,1702671182336,1.449530E+4,2.926775E-17,1.397150E-15,9.609522E-8,2.200754E+0," IDEX "," 2023_12_15_run0 "," 8-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 4 ",5," Iron "
