,Time [us],Combined TOF [pC/dt]
4268,0.8115384615384631,0.025185999999999986
4269,0.8153846153846143,0.023644
4270,0.819230769230769,0.02467199999999997
4271,0.8230769230769237,0.023644
4272,0.8269230769230784,0.0257
4273,0.8307692307692296,0.023644
4274,0.8346153846153843,0.0257
4275,0.838461538461539,0.024158000000000013
4276,0.8423076923076938,0.0257
4277,0.8461538461538449,0.023129999999999984
4278,0.8499999999999996,0.024158000000000013
4279,0.8538461538461544,0.024158000000000013
4280,0.8576923076923091,0.023129999999999984
4281,0.8615384615384603,0.024158000000000013
4282,0.865384615384615,0.02261599999999997
4283,0.8692307692307697,0.02261599999999997
4284,0.8730769230769244,0.021587999999999996
4285,0.8769230769230756,0.023129999999999984
4286,0.8807692307692303,0.02107399999999998
4287,0.884615384615385,0.02210200000000001
4288,0.8884615384615397,0.020559999999999967
4289,0.8923076923076945,0.02210200000000001
4290,0.8961538461538456,0.018503999999999965
