Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8362394,20230808001626.719000000,20230807181626.719000000,1691453786719,9.550680E+3,9.495421E-18,1.971110E-16,6.603032E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362396,20230808001630.169999999,20230807181630.169999999,1691453790170,5.302230E+3,7.517085E-17,4.806750E-16,1.315998E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362398,20230808001631.620000000,20230807181631.620000000,1691453791620,3.965800E+3,6.781004E-17,2.425720E-16,1.271559E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362400,20230808001634.830000000,20230807181634.830000000,1691453794830,2.187400E+3,2.660451E-16,2.895320E-16,2.005505E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362409,20230808001641.515000000,20230807181641.515000000,1691453801515,2.000660E+3,2.577772E-16,2.346800E-16,1.984511E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362412,20230808001642.106000000,20230807181642.106000000,1691453802106,2.592800E+3,8.259809E-17,1.262970E-16,1.357986E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362418,20230808001648.589000000,20230807181648.589000000,1691453808589,1.308880E+4,2.021042E-17,7.875170E-16,8.493703E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362420,20230808001652.263000000,20230807181652.263000000,1691453812263,5.212850E+3,2.781835E-17,1.719360E-16,9.448200E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362425,20230808001655.722999999,20230807181655.722999999,1691453815723,5.919530E+3,3.780913E-17,3.011710E-16,1.046576E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362426,20230808001655.936999999,20230807181655.936999999,1691453815937,5.088400E+3,3.846724E-17,2.264100E-16,1.052614E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362427,20230808001656.283999999,20230807181656.283999999,1691453816284,4.776210E+3,2.800622E-17,1.453950E-16,9.469423E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362428,20230808001657.436999999,20230807181657.436999999,1691453817437,8.388470E+3,9.410402E-18,1.506960E-16,6.583266E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362430,20230808001659.810999999,20230807181659.810999999,1691453819811,1.989760E+3,2.342938E-16,2.111010E-16,1.922320E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362435,20230808001703.270000000,20230807181703.270000000,1691453823270,1.079240E+4,1.063944E-17,2.820220E-16,6.858223E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362440,20230808001707.739000000,20230807181707.739000000,1691453827739,2.220280E+3,3.942938E-16,4.421000E-16,2.286539E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362444,20230808001711.106999999,20230807181711.106999999,1691453831107,2.315600E+3,2.439264E-16,2.974890E-16,1.948311E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362445,20230808001711.175000000,20230807181711.175000000,1691453831175,2.803810E+3,2.188958E-16,3.913990E-16,1.879250E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362448,20230808001714.702000000,20230807181714.702000000,1691453834702,8.213730E+3,2.338676E-17,3.588690E-16,8.917203E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362452,20230808001718.774999999,20230807181718.774999999,1691453838775,2.278730E+3,1.939526E-16,2.290690E-16,1.804972E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362458,20230808001721.043999999,20230807181721.043999999,1691453841044,2.983840E+3,1.452192E-16,2.942410E-16,1.639004E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362460,20230808001722.375000000,20230807181722.375000000,1691453842375,3.472330E+3,7.415436E-17,2.034730E-16,1.310039E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362463,20230808001728.371000000,20230807181728.371000000,1691453848371,1.019260E+4,4.939442E-18,1.167820E-16,5.310449E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362468,20230808001737.007999999,20230807181737.007999999,1691453857008,3.544750E+3,1.274622E-16,3.644860E-16,1.569275E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362474,20230808001744.425999999,20230807181744.425999999,1691453864426,4.607120E+3,3.976902E-17,1.917800E-16,1.064356E-7,2.200754E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362475,20230808001745.001999999,20230807181745.001999999,1691453865002,2.512830E+3,2.444659E-16,3.510990E-16,1.949746E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362482,20230808001753.131999999,20230807181753.131999999,1691453873132,3.902800E+3,8.227402E-17,2.848770E-16,1.356208E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362488,20230808001759.319000000,20230807181759.319000000,1691453879319,9.165500E+3,2.051692E-17,3.918020E-16,8.536426E-8,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362497,20230808001806.206000000,20230807181806.206000000,1691453886206,2.719120E+3,1.619317E-16,2.721640E-16,1.699610E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362505,20230808001812.189000000,20230807181812.189000000,1691453892189,2.092610E+3,7.179639E-16,7.158970E-16,2.792155E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362507,20230808001813.922999999,20230807181813.922999999,1691453893923,4.048880E+3,1.238776E-16,4.624170E-16,1.554424E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362508,20230808001814.137000000,20230807181814.137000000,1691453894137,4.710310E+3,7.792849E-17,3.937010E-16,1.331897E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362509,20230808001814.706000000,20230807181814.706000000,1691453894706,5.067800E+3,6.130228E-17,3.584980E-16,1.229507E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362512,20230808001818.787000000,20230807181818.787000000,1691453898787,2.521500E+3,2.654761E-16,3.841240E-16,2.004074E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362518,20230808001823.851999999,20230807181823.851999999,1691453903852,2.105460E+3,2.175782E-16,2.192560E-16,1.875471E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362519,20230808001824.712000000,20230807181824.712000000,1691453904712,6.447550E+3,7.008820E-17,6.623330E-16,1.285643E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362524,20230808001830.878999999,20230807181830.878999999,1691453910879,2.159720E+3,4.726449E-16,5.017160E-16,2.428941E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362525,20230808001831.401000000,20230807181831.401000000,1691453911401,5.100910E+3,1.234748E-16,7.311420E-16,1.552738E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362526,20230808001832.118999999,20230807181832.118999999,1691453912119,4.493700E+3,2.201331E-16,1.011630E-15,1.882784E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362527,20230808001833.851000000,20230807181833.851000000,1691453913851,2.211320E+3,3.359175E-16,3.736120E-16,2.167618E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362528,20230808001837.000000000,20230807181837.000000000,1691453917000,2.049380E+3,3.261845E-16,3.115970E-16,2.146478E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362531,20230808001838.723999999,20230807181838.723999999,1691453918724,2.297990E+3,2.423383E-16,2.910740E-16,1.944073E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362533,20230808001842.239000000,20230807181842.239000000,1691453922239,2.705220E+3,3.696660E-16,6.149740E-16,2.237906E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362535,20230808001844.049000000,20230807181844.049000000,1691453924049,2.565970E+3,2.156913E-16,3.228330E-16,1.870034E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362539,20230808001847.231999999,20230807181847.231999999,1691453927232,5.490880E+3,8.942870E-17,6.136050E-16,1.394433E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362540,20230808001847.589999999,20230807181847.589999999,1691453927590,9.051880E+3,1.162914E-17,2.168470E-16,7.064605E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362541,20230808001848.155999999,20230807181848.155999999,1691453928156,2.576370E+3,2.252157E-16,3.402070E-16,1.897164E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362542,20230808001848.304000000,20230807181848.304000000,1691453928304,7.201170E+3,7.439589E-18,8.779770E-17,6.087257E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362544,20230808001850.513999999,20230807181850.513999999,1691453930514,1.997620E+3,3.391110E-16,3.079610E-16,2.174466E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362545,20230808001851.262000000,20230807181851.262000000,1691453931262,3.245400E+3,1.151282E-16,2.759600E-16,1.516931E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362547,20230808001853.558999999,20230807181853.558999999,1691453933559,7.534150E+3,1.547541E-17,1.999120E-16,7.770568E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362551,20230808001856.148000000,20230807181856.148000000,1691453936148,6.363780E+3,9.517184E-18,8.766450E-17,6.608073E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362552,20230808001856.800000000,20230807181856.800000000,1691453936800,4.204520E+3,1.197553E-16,4.815180E-16,1.536987E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362553,20230808001857.503999999,20230807181857.503999999,1691453937504,2.059870E+3,1.617675E-16,1.562940E-16,1.699035E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362554,20230808001858.138000000,20230807181858.138000000,1691453938138,2.290910E+3,3.317433E-16,3.964510E-16,2.158603E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362556,20230808001859.992000000,20230807181859.992000000,1691453939992,2.106810E+3,2.860712E-16,2.891320E-16,2.054613E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362557,20230808001900.302000000,20230807181900.302000000,1691453940302,2.729660E+3,2.801145E-16,4.752520E-16,2.040252E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362558,20230808001903.537000000,20230807181903.537000000,1691453943537,2.048840E+3,2.452877E-16,2.344570E-16,1.951929E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362560,20230808001906.518000000,20230807181906.518000000,1691453946518,4.763520E+3,5.924723E-17,3.057800E-16,1.215611E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362563,20230808001907.981999999,20230807181907.981999999,1691453947982,2.074230E+3,2.703633E-16,2.648700E-16,2.016297E-7,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362577,20230808001919.077000000,20230807181919.077000000,1691453959077,2.448760E+3,2.476361E-16,3.379360E-16,1.958138E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362579,20230808001921.035999999,20230807181921.035999999,1691453961036,7.690660E+3,2.432666E-17,3.276280E-16,9.035097E-8,2.195833E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362581,20230808001923.030000000,20230807181923.030000000,1691453963030,2.293040E+3,1.842179E-16,2.203130E-16,1.774255E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362586,20230808001926.584000000,20230807181926.584000000,1691453966584,2.141070E+3,8.942620E-16,9.324200E-16,3.004187E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362587,20230808001926.929000000,20230807181926.929000000,1691453966929,2.141770E+3,2.887100E-16,3.012260E-16,2.060911E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362590,20230808001927.658999999,20230807181927.658999999,1691453967659,1.108360E+4,8.387903E-18,2.343690E-16,6.335630E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362596,20230808001934.611000000,20230807181934.611000000,1691453974611,2.274200E+3,2.402816E-16,2.826590E-16,1.938558E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362600,20230808001939.635000000,20230807181939.635000000,1691453979635,2.483540E+3,3.138587E-17,4.403130E-17,9.835959E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362601,20230808001939.933999999,20230807181939.933999999,1691453979934,2.642140E+3,3.339375E-16,5.302270E-16,2.163351E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362602,20230808001940.611000000,20230807181940.611000000,1691453980611,4.410270E+3,9.088353E-17,4.020690E-16,1.401954E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362605,20230808001942.265999999,20230807181942.265999999,1691453982266,5.416950E+3,6.102981E-16,4.075490E-15,2.644962E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362606,20230808001943.168000000,20230807181943.168000000,1691453983168,1.997420E+3,3.283855E-16,2.981610E-16,2.151295E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362607,20230808001944.195999999,20230807181944.195999999,1691453984196,2.289780E+3,2.057216E-16,2.453310E-16,1.840766E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362608,20230808001945.140999999,20230807181945.140999999,1691453985141,3.694200E+3,4.821836E-17,1.497550E-16,1.134948E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362609,20230808001945.356999999,20230807181945.356999999,1691453985357,4.837740E+3,6.719585E-17,3.578950E-16,1.267709E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362610,20230808001945.871000000,20230807181945.871000000,1691453985871,2.478630E+3,4.922674E-16,6.882600E-16,2.462100E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362613,20230808001949.239000000,20230807181949.239000000,1691453989239,7.451570E+3,2.381405E-17,3.009240E-16,8.971183E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362614,20230808001949.527000000,20230807181949.527000000,1691453989527,1.785780E+4,5.145085E-18,3.734020E-16,5.383146E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362615,20230808001949.942999999,20230807181949.942999999,1691453989943,2.304430E+3,3.214484E-16,3.884780E-16,2.136039E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362618,20230808001951.180000000,20230807181951.180000000,1691453991180,1.825460E+4,4.259191E-18,3.229980E-16,5.054533E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362619,20230808001951.319000000,20230807181951.319000000,1691453991319,2.455550E+3,4.041215E-16,5.545460E-16,2.305381E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362621,20230808001953.293999999,20230807181953.293999999,1691453993294,3.687460E+3,7.619329E-17,2.356440E-16,1.321937E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362622,20230808001953.703999999,20230807181953.703999999,1691453993704,3.241930E+3,6.833076E-16,1.633460E-15,2.746486E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362626,20230808001955.262000000,20230807181955.262000000,1691453995262,2.232670E+3,2.614726E-16,2.964560E-16,1.993949E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362629,20230808001957.371000000,20230807181957.371000000,1691453997371,6.286170E+3,3.831070E-17,3.443320E-16,1.051184E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362631,20230808001957.586000000,20230807181957.586000000,1691453997586,7.117970E+3,8.317130E-18,9.584530E-17,6.317760E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362633,20230808001959.092999999,20230807181959.092999999,1691453999093,1.782950E+4,4.436591E-18,3.207840E-16,5.123756E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362638,20230808002002.621999999,20230807182002.621999999,1691454002622,9.882210E+3,1.103754E-17,2.451690E-16,6.942717E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362645,20230808002010.358000000,20230807182010.358000000,1691454010358,2.512340E+3,2.513012E-16,3.607750E-16,1.967751E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362646,20230808002011.307999999,20230807182011.307999999,1691454011308,1.990610E+3,2.385043E-16,2.149580E-16,1.933767E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362652,20230808002015.790000000,20230807182015.790000000,1691454015790,4.617370E+3,2.614509E-17,1.267840E-16,9.254835E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362653,20230808002016.757999999,20230807182016.757999999,1691454016758,2.217540E+3,2.613933E-16,2.923630E-16,1.993747E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362654,20230808002017.441000000,20230807182017.441000000,1691454017441,1.720330E+4,4.262908E-18,2.867950E-16,5.056003E-8,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362656,20230808002019.314999999,20230807182019.314999999,1691454019315,4.709180E+3,4.822913E-17,2.431320E-16,1.135033E-7,2.199524E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362660,20230808002022.694000000,20230807182022.694000000,1691454022694,5.744880E+3,2.356440E-17,1.769890E-16,8.939723E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362661,20230808002023.202999999,20230807182023.202999999,1691454023203,5.434120E+3,3.017112E-17,2.027580E-16,9.707390E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362662,20230808002023.396999999,20230807182023.396999999,1691454023397,2.018640E+3,2.229115E-16,2.067180E-16,1.890672E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362663,20230808002024.162999999,20230807182024.162999999,1691454024163,2.117390E+3,3.233025E-16,3.298670E-16,2.140138E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362666,20230808002027.128000000,20230807182027.128000000,1691454027128,3.252900E+3,1.111374E-16,2.676270E-16,1.499197E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362668,20230808002029.813000000,20230807182029.813000000,1691454029813,9.325920E+3,3.634890E-17,7.190510E-16,1.032926E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362669,20230808002029.878999999,20230807182029.878999999,1691454029879,8.031370E+3,1.536710E-17,2.254530E-16,7.752396E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362676,20230808002033.047000000,20230807182033.047000000,1691454033047,1.422700E+4,8.021266E-18,3.692790E-16,6.241940E-8,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8362679,20230808002034.780999999,20230807182034.780999999,1691454034781,6.868740E+3,9.386343E-17,1.007810E-15,1.417112E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362687,20230808002039.817000000,20230807182039.817000000,1691454039817,1.018340E+4,6.499932E-18,1.533990E-16,5.819356E-8,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362688,20230808002041.216999999,20230807182041.216999999,1691454041217,1.423340E+3,4.847899E-16,2.235110E-16,2.449570E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362691,20230808002041.979999999,20230807182041.979999999,1691454041980,2.031850E+3,7.254786E-16,6.816100E-16,2.801863E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8362693,20230808002042.339000000,20230807182042.339000000,1691454042339,2.508270E+3,2.495116E-16,3.572460E-16,1.963069E-7,2.197063E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8362697,20230808002044.021999999,20230807182044.021999999,1691454044022,3.758280E+3,5.182857E-17,1.665070E-16,1.162595E-7,2.198294E+0," IDEX "," 2023_08_7_run3 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
