time,Det_Voltage,TOFHGMAX,TOFHGMIN,TOFLGMAX,TOFLGMIN,TOFMGMAX,TOFMGMIN,Target_High_Gain_Max,Target_High_Gain_Min,Target_Low_Gain_Max,Target_Low_Gain_Min
2025-357T15:59:07.835,2001.4632,,,,,,,,,,
2025-357T15:59:10.836,,542.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T15:59:13.835,2001.4632,,,,,,,,,,
2025-357T15:59:19.836,,545.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T15:59:20.835,2001.4632,,,,,,,,,,
2025-357T15:59:25.835,2001.4632,,,,,,,,,,
2025-357T15:59:28.836,,533.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-357T15:59:31.835,2001.4632,,,,,,,,,,
2025-357T15:59:37.836,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T15:59:38.835,2001.4632,,,,,,,,,,
2025-357T15:59:43.835,2001.4632,,,,,,,,,,
2025-357T15:59:46.836,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T15:59:49.835,2001.4632,,,,,,,,,,
2025-357T15:59:55.835,,536.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T15:59:56.835,2001.4632,,,,,,,,,,
2025-357T16:00:01.835,2001.4632,,,,,,,,,,
2025-357T16:00:04.835,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:00:07.835,2001.4632,,,,,,,,,,
2025-357T16:00:13.835,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:00:14.835,2001.4632,,,,,,,,,,
2025-357T16:00:19.835,2001.4632,,,,,,,,,,
2025-357T16:00:22.835,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:00:25.835,2001.4632,,,,,,,,,,
2025-357T16:00:31.835,,534.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:00:32.835,2001.4632,,,,,,,,,,
2025-357T16:00:37.835,2001.4632,,,,,,,,,,
2025-357T16:00:40.835,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:00:43.835,2001.4632,,,,,,,,,,
2025-357T16:00:49.835,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:00:50.835,2001.4632,,,,,,,,,,
2025-357T16:00:55.835,2001.4632,,,,,,,,,,
2025-357T16:00:58.835,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:01:01.835,2001.4632,,,,,,,,,,
2025-357T16:01:07.835,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:01:08.835,2001.4632,,,,,,,,,,
2025-357T16:01:13.835,2001.4632,,,,,,,,,,
2025-357T16:01:16.835,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:01:19.835,2001.4632,,,,,,,,,,
2025-357T16:01:25.835,,528.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:01:26.835,2001.4632,,,,,,,,,,
2025-357T16:01:31.834,2001.4632,,,,,,,,,,
2025-357T16:01:34.835,,524.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:01:37.834,2001.4632,,,,,,,,,,
2025-357T16:01:43.835,,527.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:01:44.834,2001.4632,,,,,,,,,,
2025-357T16:01:49.834,2001.4632,,,,,,,,,,
2025-357T16:01:52.835,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:01:55.834,2001.4632,,,,,,,,,,
2025-357T16:02:01.835,,542.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:02:02.834,2001.4632,,,,,,,,,,
2025-357T16:02:07.834,2001.4632,,,,,,,,,,
2025-357T16:02:10.835,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:02:13.834,2001.4632,,,,,,,,,,
2025-357T16:02:19.835,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:02:20.834,2001.4632,,,,,,,,,,
2025-357T16:02:25.834,2001.4632,,,,,,,,,,
2025-357T16:02:28.834,,563.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:02:31.834,2001.4632,,,,,,,,,,
2025-357T16:02:37.834,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:02:38.834,2001.4632,,,,,,,,,,
2025-357T16:02:43.834,2001.4632,,,,,,,,,,
2025-357T16:02:46.834,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:02:49.834,2001.4632,,,,,,,,,,
2025-357T16:02:55.834,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:02:56.834,2001.4632,,,,,,,,,,
2025-357T16:03:01.834,2001.4632,,,,,,,,,,
2025-357T16:03:04.834,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:03:07.834,2001.4632,,,,,,,,,,
2025-357T16:03:13.834,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:03:14.834,2001.4632,,,,,,,,,,
2025-357T16:03:19.834,2001.4632,,,,,,,,,,
2025-357T16:03:22.834,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:03:25.834,2001.4632,,,,,,,,,,
2025-357T16:03:31.834,,527.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:03:32.834,2001.4632,,,,,,,,,,
2025-357T16:03:37.834,2001.4632,,,,,,,,,,
2025-357T16:03:40.834,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:03:43.834,2001.4632,,,,,,,,,,
2025-357T16:03:49.834,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:03:50.834,2001.4632,,,,,,,,,,
2025-357T16:03:55.834,2001.4632,,,,,,,,,,
2025-357T16:03:58.834,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:04:01.834,2001.4632,,,,,,,,,,
2025-357T16:04:07.834,,535.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:04:08.833,2001.4632,,,,,,,,,,
2025-357T16:04:13.833,2001.4632,,,,,,,,,,
2025-357T16:04:16.834,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:04:19.833,2001.4632,,,,,,,,,,
2025-357T16:04:25.834,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:04:26.833,2001.4632,,,,,,,,,,
2025-357T16:04:31.833,2001.4632,,,,,,,,,,
2025-357T16:04:34.834,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:04:37.833,2001.4632,,,,,,,,,,
2025-357T16:04:43.834,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-357T16:04:44.833,2001.4632,,,,,,,,,,
2025-357T16:04:49.833,2001.4632,,,,,,,,,,
2025-357T16:04:52.834,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:04:55.833,2001.4632,,,,,,,,,,
2025-357T16:05:01.834,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:05:02.833,2001.4632,,,,,,,,,,
2025-357T16:05:07.833,2001.4632,,,,,,,,,,
2025-357T16:05:10.833,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:05:13.833,2001.4632,,,,,,,,,,
2025-357T16:05:19.833,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:05:20.833,2001.4632,,,,,,,,,,
2025-357T16:05:25.833,2001.4632,,,,,,,,,,
2025-357T16:05:28.833,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:05:31.833,2001.4632,,,,,,,,,,
2025-357T16:05:37.833,,525.0,498.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:05:38.833,2001.4632,,,,,,,,,,
2025-357T16:05:43.833,2001.4632,,,,,,,,,,
2025-357T16:05:46.833,,537.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:05:49.833,2001.4632,,,,,,,,,,
2025-357T16:05:55.833,,532.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2060.0
2025-357T16:05:56.833,2001.4632,,,,,,,,,,
2025-357T16:06:01.833,2001.4632,,,,,,,,,,
2025-357T16:06:04.833,,527.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:06:07.833,2001.4632,,,,,,,,,,
2025-357T16:06:13.833,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:06:14.833,2001.4632,,,,,,,,,,
2025-357T16:06:19.833,2001.4632,,,,,,,,,,
2025-357T16:06:22.833,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:06:25.833,2001.4632,,,,,,,,,,
2025-357T16:06:31.833,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:06:32.833,2001.4632,,,,,,,,,,
2025-357T16:06:37.833,2001.4632,,,,,,,,,,
2025-357T16:06:40.833,,527.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:06:43.832,2001.4632,,,,,,,,,,
2025-357T16:06:49.833,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:06:50.832,2001.4632,,,,,,,,,,
2025-357T16:06:55.832,2001.4632,,,,,,,,,,
2025-357T16:06:58.833,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:07:01.832,2001.4632,,,,,,,,,,
2025-357T16:07:07.833,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:07:08.832,2001.4632,,,,,,,,,,
2025-357T16:07:13.832,2001.4632,,,,,,,,,,
2025-357T16:07:16.833,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:07:19.832,2001.4632,,,,,,,,,,
2025-357T16:07:25.833,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:07:26.832,2001.4632,,,,,,,,,,
2025-357T16:07:31.832,2001.4632,,,,,,,,,,
2025-357T16:07:34.833,,545.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:07:37.832,2001.4632,,,,,,,,,,
2025-357T16:07:43.832,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:07:44.832,2001.4632,,,,,,,,,,
2025-357T16:07:49.832,2001.4632,,,,,,,,,,
2025-357T16:07:52.832,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:07:55.832,2001.4632,,,,,,,,,,
2025-357T16:08:01.832,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:08:02.832,2001.4632,,,,,,,,,,
2025-357T16:08:07.832,2001.4632,,,,,,,,,,
2025-357T16:08:10.832,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:08:13.832,2001.4632,,,,,,,,,,
2025-357T16:08:19.832,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:08:20.832,2001.4632,,,,,,,,,,
2025-357T16:08:25.832,2001.4632,,,,,,,,,,
2025-357T16:08:28.832,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:08:31.832,2001.4632,,,,,,,,,,
2025-357T16:08:37.832,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:08:38.832,2001.4632,,,,,,,,,,
2025-357T16:08:43.832,2001.4632,,,,,,,,,,
2025-357T16:08:46.832,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:08:49.832,2001.4632,,,,,,,,,,
2025-357T16:08:55.832,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:08:56.832,2001.4632,,,,,,,,,,
2025-357T16:09:01.832,2001.4632,,,,,,,,,,
2025-357T16:09:04.832,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:09:07.832,2001.4632,,,,,,,,,,
2025-357T16:09:13.832,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:09:14.832,2001.4632,,,,,,,,,,
2025-357T16:09:19.831,2001.4632,,,,,,,,,,
2025-357T16:09:22.832,,527.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:09:25.831,2001.4632,,,,,,,,,,
2025-357T16:09:31.832,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:09:32.831,2001.4632,,,,,,,,,,
2025-357T16:09:37.831,2001.4632,,,,,,,,,,
2025-357T16:09:40.832,,524.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:09:43.831,2001.4632,,,,,,,,,,
2025-357T16:09:49.832,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:09:50.831,2001.4632,,,,,,,,,,
2025-357T16:09:55.831,2001.4632,,,,,,,,,,
2025-357T16:09:58.832,,532.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:10:01.831,2001.4632,,,,,,,,,,
2025-357T16:10:07.832,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:10:08.831,2001.4632,,,,,,,,,,
2025-357T16:10:13.831,2001.4632,,,,,,,,,,
2025-357T16:10:16.831,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:10:19.831,2001.4632,,,,,,,,,,
2025-357T16:10:25.831,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:10:26.831,2001.4632,,,,,,,,,,
2025-357T16:10:31.831,2001.4632,,,,,,,,,,
2025-357T16:10:34.831,,536.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:10:37.831,2001.4632,,,,,,,,,,
2025-357T16:10:43.831,,537.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:10:44.831,2001.4632,,,,,,,,,,
2025-357T16:10:49.831,2001.4632,,,,,,,,,,
2025-357T16:10:52.831,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:10:55.831,2001.4632,,,,,,,,,,
2025-357T16:11:01.831,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:11:02.831,2001.4632,,,,,,,,,,
2025-357T16:11:07.831,2001.4632,,,,,,,,,,
2025-357T16:11:10.831,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:11:13.831,2001.4632,,,,,,,,,,
2025-357T16:11:19.831,,536.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:11:20.831,2001.4632,,,,,,,,,,
2025-357T16:11:25.831,2001.4632,,,,,,,,,,
2025-357T16:11:28.831,,527.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:11:31.831,2001.4632,,,,,,,,,,
2025-357T16:11:37.831,,561.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:11:38.831,2001.4632,,,,,,,,,,
2025-357T16:11:43.831,2001.4632,,,,,,,,,,
2025-357T16:11:46.831,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:11:49.831,2001.4632,,,,,,,,,,
2025-357T16:11:55.831,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:11:56.830,2001.4632,,,,,,,,,,
2025-357T16:12:01.830,2001.4632,,,,,,,,,,
2025-357T16:12:04.831,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:12:07.830,2001.4632,,,,,,,,,,
2025-357T16:12:13.831,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:12:14.830,2001.4632,,,,,,,,,,
2025-357T16:12:19.830,2001.4632,,,,,,,,,,
2025-357T16:12:22.831,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:12:25.830,2001.4632,,,,,,,,,,
2025-357T16:12:31.831,,560.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:12:32.830,2001.4632,,,,,,,,,,
2025-357T16:12:37.830,2001.4632,,,,,,,,,,
2025-357T16:12:40.831,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:12:43.830,2001.4632,,,,,,,,,,
2025-357T16:12:49.830,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:12:50.830,2001.4632,,,,,,,,,,
2025-357T16:12:55.830,2001.4632,,,,,,,,,,
2025-357T16:12:58.830,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:13:01.830,2001.4632,,,,,,,,,,
2025-357T16:13:07.830,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:13:08.830,2001.4632,,,,,,,,,,
2025-357T16:13:13.830,2001.4632,,,,,,,,,,
2025-357T16:13:16.830,,542.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:13:19.830,2001.4632,,,,,,,,,,
2025-357T16:13:25.830,,551.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:13:26.830,2001.4632,,,,,,,,,,
2025-357T16:13:31.830,2001.4632,,,,,,,,,,
2025-357T16:13:34.830,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:13:37.830,2001.4632,,,,,,,,,,
2025-357T16:13:43.830,,539.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:13:44.830,2001.4632,,,,,,,,,,
2025-357T16:13:49.830,2001.4632,,,,,,,,,,
2025-357T16:13:52.830,,537.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:13:55.830,2001.4632,,,,,,,,,,
2025-357T16:14:01.830,,544.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:14:02.830,2001.4632,,,,,,,,,,
2025-357T16:14:07.830,2001.4632,,,,,,,,,,
2025-357T16:14:10.830,,545.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:14:13.830,2001.4632,,,,,,,,,,
2025-357T16:14:19.830,,543.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:14:20.830,2001.4632,,,,,,,,,,
2025-357T16:14:25.829,2001.4632,,,,,,,,,,
2025-357T16:14:28.830,,537.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:14:31.829,2001.4632,,,,,,,,,,
2025-357T16:14:37.830,,537.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:14:38.829,2001.4632,,,,,,,,,,
2025-357T16:14:43.829,2001.4632,,,,,,,,,,
2025-357T16:14:46.830,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:14:49.829,2001.4632,,,,,,,,,,
2025-357T16:14:55.830,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:14:56.829,2001.4632,,,,,,,,,,
2025-357T16:15:01.829,2001.4632,,,,,,,,,,
2025-357T16:15:04.830,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:15:07.829,2001.4632,,,,,,,,,,
2025-357T16:15:13.830,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:15:14.829,2001.4632,,,,,,,,,,
2025-357T16:15:19.829,2001.4632,,,,,,,,,,
2025-357T16:15:22.830,,551.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:15:25.829,2001.4632,,,,,,,,,,
2025-357T16:15:31.829,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:15:32.829,2001.4632,,,,,,,,,,
2025-357T16:15:37.829,2001.4632,,,,,,,,,,
2025-357T16:15:40.829,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:15:43.829,2001.4632,,,,,,,,,,
2025-357T16:15:49.829,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:15:50.829,2001.4632,,,,,,,,,,
2025-357T16:15:55.829,2001.4632,,,,,,,,,,
2025-357T16:15:58.829,,529.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:16:01.829,2001.4632,,,,,,,,,,
2025-357T16:16:07.829,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:16:08.829,2001.4632,,,,,,,,,,
2025-357T16:16:13.829,2001.4632,,,,,,,,,,
2025-357T16:16:16.829,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:16:19.829,2001.4632,,,,,,,,,,
2025-357T16:16:25.829,,541.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:16:26.829,2001.4632,,,,,,,,,,
2025-357T16:16:31.829,2001.4632,,,,,,,,,,
2025-357T16:16:34.829,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:16:37.829,2001.4632,,,,,,,,,,
2025-357T16:16:43.829,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:16:44.829,2001.4632,,,,,,,,,,
2025-357T16:16:49.829,2001.4632,,,,,,,,,,
2025-357T16:16:52.829,,540.0,500.0,518.0,509.0,516.0,509.0,2048.0,2039.0,2066.0,2061.0
2025-357T16:16:55.829,2001.4632,,,,,,,,,,
2025-357T16:17:01.829,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:17:02.828,2001.4632,,,,,,,,,,
2025-357T16:17:07.828,2001.4632,,,,,,,,,,
2025-357T16:17:10.829,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:17:13.828,2001.4632,,,,,,,,,,
2025-357T16:17:19.829,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:17:20.828,2001.4632,,,,,,,,,,
2025-357T16:17:25.828,2001.4632,,,,,,,,,,
2025-357T16:17:28.829,,545.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:17:31.828,2001.4632,,,,,,,,,,
2025-357T16:17:37.829,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:17:38.828,2001.4632,,,,,,,,,,
2025-357T16:17:43.828,2001.4632,,,,,,,,,,
2025-357T16:17:46.829,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:17:49.828,2001.4632,,,,,,,,,,
2025-357T16:17:55.829,,543.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:17:56.828,2001.4632,,,,,,,,,,
2025-357T16:18:01.828,2001.4632,,,,,,,,,,
2025-357T16:18:04.828,,545.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:18:07.828,2001.4632,,,,,,,,,,
2025-357T16:18:13.828,,537.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:18:14.828,2001.4632,,,,,,,,,,
2025-357T16:18:19.828,2001.4632,,,,,,,,,,
2025-357T16:18:22.828,,532.0,499.0,519.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:18:25.828,2001.4632,,,,,,,,,,
2025-357T16:18:31.828,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:18:32.828,2001.4632,,,,,,,,,,
2025-357T16:18:37.828,2001.4632,,,,,,,,,,
2025-357T16:18:40.828,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:18:43.828,2001.4632,,,,,,,,,,
2025-357T16:18:49.828,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:18:50.828,2001.4632,,,,,,,,,,
2025-357T16:18:55.828,2001.4632,,,,,,,,,,
2025-357T16:18:58.828,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T16:19:01.828,2001.4632,,,,,,,,,,
2025-357T16:19:07.828,,537.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:19:08.828,2001.4632,,,,,,,,,,
2025-357T16:19:13.828,2001.4632,,,,,,,,,,
2025-357T16:19:16.828,,550.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T16:19:19.828,2001.4632,,,,,,,,,,
2025-357T16:19:25.828,,547.0,499.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-357T16:19:26.828,2001.4632,,,,,,,,,,
2025-357T16:19:31.828,2001.4632,,,,,,,,,,
